id,reference_ID,material_used,location_in_reference,PMID_or_ISBN,pmid_isbn_page,type,attachment,attachment_type,unique_ID,parameter,interpretation,interpretation_notes,linking_cell_id,linking_pmid_isbn,linking_pmid_isbn_page,linking_quote,linking_page_location,species_tag,strain,age,sections
24074,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24075,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24076,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24077,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24078,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24079,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24080,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24081,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24082,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24083,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24084,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24085,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24086,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24087,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24088,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24089,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24090,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24091,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24092,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24093,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24094,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24095,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24096,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24097,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24098,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24099,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24100,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24101,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24102,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24103,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24104,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24105,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24106,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24107,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24108,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24109,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24110,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24111,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24112,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24113,800420,"Figure 4. Glutamatergic Projections from L2SCs Selectively Target Neurons in L5b (A) Examples of responses of neurons in each layer to activation of L2SCs (left). Photostimulation (blue bar) of L2SCs evoked PSPs in many L5b principal cells while cells in layers 3, 5a, and 6 were typically not responsive. For each cell, its response to injected current steps (middle) and its morphology (right) are also shown. Dendrites and axons are colored in black and red, respectively.","p1046, Fig 4A-L5b",26606996,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C57BL6,6-10 weeks,NULL
24114,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24115,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24116,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24117,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24118,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24119,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24120,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24121,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24122,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24123,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24124,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24125,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24126,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24127,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24128,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24129,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
24130,800422,"Fig. 1. Morphological subtypes in lateral entorhinal area (LEA) layer V. A: Digitally reconstructed examples of pyramidal, horizontal, and polymorphic neurons. The different layers of the entorhinal cortex are also indicated for each example.","p48, Fig1A",12209840,NULL,data,,NULL,6021,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Long Evans,150-300g,NULL
